url,url_kind,host,path,legis,tipo_ex,num_ex,tipo_fich,failures,source_files,source_files_joined
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000081,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000081,,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000082,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000082,,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000083,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000083,,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000084,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000084,,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000085,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000085,,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000086,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000086,,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000096,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000096,,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000097,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000097,,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000102,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000102,,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000103,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000103,,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000104,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000104,,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000105,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000105,,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000113,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000113,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000114,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000114,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000115,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000115,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000116,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000116,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000117,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000117,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000118,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000118,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000119,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000119,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000120,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000120,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000121,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000121,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000122,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000122,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000123,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000123,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000124,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000124,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000126,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000126,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000127,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000127,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000128,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000128,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000129,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000129,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000130,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000130,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000131,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000131,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=622&id2=000064,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,14,622,000064,,1,1,docs/etl/sprints/AI-OPS-339/evidence/senado_retry_status404_recent-window_packet20_20260301T020240Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=624&id2=000017,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,14,624,000017,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=624&id2=000019,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,14,624,000019,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=626&id2=000001,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,14,626,000001,,1,1,docs/etl/sprints/AI-OPS-339/evidence/senado_retry_status404_recent-window_packet20_20260301T020240Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=626&id2=000003,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,14,626,000003,,1,1,docs/etl/sprints/AI-OPS-339/evidence/senado_retry_status404_recent-window_packet20_20260301T020240Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=626&id2=000008,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,14,626,000008,,1,1,docs/etl/sprints/AI-OPS-339/evidence/senado_retry_status404_recent-window_packet20_20260301T020240Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000002&legis=10,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,10,610,000002,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000003&legis=10,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,10,610,000003,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000004&legis=10,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,10,610,000004,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000027&legis=10,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,10,610,000027,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000028&legis=10,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,10,610,000028,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000029&legis=10,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,10,610,000029,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000030&legis=10,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,10,610,000030,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000031&legis=10,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,10,610,000031,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000032&legis=10,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,10,610,000032,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000033&legis=10,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,10,610,000033,,1,1,docs/etl/sprints/AI-OPS-341/evidence/senado_retry_status404_recent-window_packet80_20260301T023238Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000069&legis=14,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,14,621,000069,,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000070&legis=14,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,14,621,000070,,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000071&legis=14,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,14,621,000071,,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000072&legis=14,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,14,621,000072,,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000073&legis=14,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,14,621,000073,,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000074&legis=14,enmiendas_index,www.senado.es,/web/actividadparlamentaria/iniciativas/enmiendas/index.html,14,621,000074,,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000002,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000002,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000003,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000003,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000004,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000004,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000005,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000005,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000006,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000006,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000007,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000007,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000008,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000008,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000009,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000009,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000010,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000010,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000011,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000011,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000012,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000012,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000013,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000013,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000014,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000014,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000015,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000015,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000016,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000016,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000017,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000017,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000018,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000018,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000019,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000019,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000020,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000020,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000021,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000021,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000022,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000022,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000023,ficopendataservlet,www.senado.es,/web/ficopendataservlet,10,610,000023,12,1,1,docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000066,ficopendataservlet,www.senado.es,/web/ficopendataservlet,14,621,000066,3,1,1,docs/etl/sprints/AI-OPS-343/evidence/senado_retry_status404_recent-window_packet80_20260301T033850Z.json
